,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,pred_value
488,1949,20,2,63.0,12680,1,1,2,1,1,1,1,12,2,1,1,1,7,6,1988,1988,1,1,4,2,2,102.0,2,1,1,2,4,3,3,983.0,2,0.0,692.0,1675.0,1,3,1,1,1688,0,0,1688,1.0,0.0,2,0,2,1,3,6,1,1,6,1,1988.0,3,2.0,528.0,1,1,1,0,48,0,0,141,0,1,2,1,0,6,2008,1,1,267911
489,1950,20,2,-1.0,10825,1,1,2,1,1,1,1,12,2,1,1,1,7,7,1983,1983,1,1,7,4,2,174.0,2,1,1,2,1,3,3,747.0,2,0.0,513.0,1260.0,1,1,1,1,1260,0,0,1260,1.0,0.0,2,0,3,1,1,6,1,0,1,1,1983.0,1,2.0,598.0,1,1,1,152,0,0,0,0,0,1,2,1,0,7,2008,1,1,208517
490,1951,20,2,56.0,18559,1,1,2,1,1,4,1,12,2,1,1,1,7,5,1978,1978,2,1,4,4,2,383.0,2,2,1,2,1,1,3,1206.0,3,186.0,656.0,2048.0,1,1,1,1,2064,0,0,2064,1.0,0.0,2,0,3,1,2,7,1,2,5,1,1978.0,2,2.0,550.0,1,1,1,200,0,0,0,0,0,1,2,1,0,8,2008,1,1,287680
491,1952,20,2,85.0,14450,1,1,1,1,1,1,1,12,2,1,1,1,7,5,1979,1979,2,1,4,4,2,194.0,2,1,1,2,3,1,2,864.0,1,449.0,469.0,1782.0,1,1,1,1,1782,0,0,1782,0.0,1.0,2,0,3,1,2,6,1,1,2,1,1979.0,2,2.0,551.0,1,1,1,467,0,0,0,0,0,1,2,1,0,3,2008,1,1,238856
492,1953,20,2,90.0,13068,1,1,1,1,1,2,1,12,2,1,1,1,6,5,1976,1976,2,1,3,3,2,621.0,1,1,2,2,1,1,2,890.0,3,48.0,273.0,1211.0,1,1,1,1,1211,0,0,1211,1.0,0.0,2,0,3,1,2,6,1,1,4,1,1976.0,2,2.0,461.0,1,1,1,0,0,0,174,0,0,1,1,1,0,11,2008,1,1,202047
493,1954,60,2,80.0,10400,1,1,1,1,1,1,1,12,2,1,1,2,7,6,1980,1988,1,1,3,3,2,280.0,1,1,1,2,1,3,4,0.0,2,0.0,738.0,738.0,1,1,1,1,1277,767,0,2044,0.0,0.0,2,1,3,1,1,7,3,1,2,1,1980.0,1,2.0,489.0,1,1,1,28,73,0,0,0,0,1,2,1,0,3,2008,1,1,211084
494,1955,60,2,75.0,9743,1,1,1,1,1,1,1,12,2,1,1,2,5,6,1969,1969,1,1,1,1,1,0.0,1,1,1,1,3,1,5,280.0,2,0.0,440.0,720.0,1,2,1,1,720,588,0,1308,0.0,0.0,1,1,3,1,1,7,1,0,1,2,1969.0,1,2.0,484.0,1,1,1,0,0,0,0,0,0,1,2,1,0,6,2008,1,1,98797
495,1956,60,2,-1.0,12511,1,1,2,1,1,2,1,12,2,1,1,2,7,7,1978,1978,5,3,4,4,2,168.0,2,1,2,2,1,1,2,988.0,2,0.0,432.0,1420.0,1,3,1,1,1420,1420,0,2840,0.0,1.0,2,1,4,1,2,8,2,2,3,1,1978.0,2,4.0,1314.0,1,4,1,0,16,0,0,208,0,1,1,1,0,12,2008,1,1,306510
496,1957,20,2,80.0,10400,1,1,1,1,1,1,1,12,2,1,1,1,6,5,1976,1976,1,1,3,3,2,120.0,1,1,1,1,1,1,4,0.0,2,0.0,1444.0,1444.0,1,1,1,1,1444,0,0,1444,0.0,0.0,2,0,2,1,1,5,1,1,3,1,1976.0,1,2.0,473.0,1,1,1,0,24,0,0,0,0,1,4,1,0,4,2008,1,1,158521
497,1958,60,2,-1.0,14311,1,1,2,1,1,5,1,12,2,1,1,2,8,5,1996,1996,1,1,1,1,2,402.0,2,1,2,2,1,1,3,1023.0,2,0.0,213.0,1236.0,1,3,1,1,1236,1104,0,2340,1.0,0.0,2,1,4,1,2,9,1,1,3,1,1996.0,3,3.0,787.0,1,1,1,192,180,218,0,0,0,1,3,1,0,6,2008,1,1,311252
498,1959,90,2,60.0,9000,1,1,1,1,1,3,1,1,2,1,4,2,5,5,1974,1974,1,1,1,1,1,0.0,1,1,1,2,1,3,4,0.0,2,0.0,896.0,896.0,1,1,1,1,896,896,0,1792,0.0,0.0,2,2,4,2,1,8,1,0,1,2,1982.0,1,2.0,480.0,1,1,1,0,45,0,0,0,0,1,2,1,0,6,2008,1,1,111248
499,1960,20,2,68.0,10295,1,1,1,1,1,3,1,1,2,1,1,1,4,6,1969,1969,1,1,3,3,2,72.0,1,1,1,2,1,3,1,252.0,2,0.0,684.0,936.0,1,1,1,1,936,0,0,936,0.0,0.0,1,0,2,1,1,4,1,0,1,1,1969.0,1,1.0,288.0,1,1,1,16,0,0,0,0,0,1,2,1,0,9,2008,2,1,95147
500,1961,20,2,63.0,7560,1,1,1,1,1,1,1,1,2,1,1,1,5,5,1971,1971,2,1,5,5,1,0.0,1,1,1,2,1,1,1,119.0,6,613.0,132.0,864.0,1,1,1,1,864,0,0,864,1.0,0.0,1,0,3,1,1,5,1,0,1,2,1977.0,1,2.0,576.0,1,1,1,0,0,0,0,0,0,1,2,1,0,5,2008,1,1,101122
501,1962,160,3,21.0,1680,1,1,1,1,1,1,1,4,2,1,3,2,6,5,1973,1973,1,1,3,3,2,359.0,1,1,1,1,1,1,6,458.0,2,0.0,25.0,483.0,1,1,1,1,483,504,0,987,0.0,1.0,1,1,2,1,1,5,1,0,1,2,1973.0,1,1.0,264.0,1,1,1,52,0,0,0,0,0,1,2,1,0,2,2008,1,1,91980
502,1963,160,3,21.0,1890,1,1,1,1,1,1,1,4,2,1,3,2,6,6,1972,1972,1,1,3,3,2,422.0,1,1,1,1,1,1,6,483.0,2,0.0,0.0,483.0,1,2,1,1,483,504,0,987,0.0,0.0,1,1,2,1,1,5,1,0,1,2,1975.0,1,1.0,352.0,1,1,1,411,0,0,0,0,0,1,2,1,0,4,2008,1,1,110580
503,1964,160,3,21.0,1680,1,1,1,1,1,1,1,4,2,1,3,2,5,5,1972,1972,1,1,3,3,2,356.0,1,1,1,1,1,1,1,350.0,2,0.0,280.0,630.0,1,1,1,1,630,672,0,1302,0.0,0.0,2,1,3,1,1,6,1,0,1,2,1972.0,1,1.0,264.0,1,1,1,0,0,0,0,0,0,1,2,1,0,12,2008,1,1,103866
504,1965,160,2,24.0,2308,1,1,1,1,1,3,1,5,2,1,2,2,6,6,1975,1975,1,1,4,6,1,0.0,1,1,1,2,1,1,2,286.0,1,294.0,275.0,855.0,1,2,1,1,855,601,0,1456,0.0,0.0,2,1,4,1,1,7,1,0,1,1,1975.0,3,2.0,460.0,1,1,1,0,0,0,0,0,0,1,2,1,0,5,2008,1,1,139833
505,1966,120,2,24.0,2529,1,1,1,1,1,1,1,5,2,1,3,1,7,6,1977,1977,1,1,4,6,1,0.0,1,1,1,2,1,1,2,378.0,2,0.0,677.0,1055.0,1,4,1,1,1055,0,0,1055,0.0,0.0,2,0,2,1,1,4,1,0,1,1,1977.0,1,2.0,440.0,1,1,1,0,38,0,0,0,0,1,2,1,0,9,2008,1,1,128477
506,1967,20,2,98.0,12704,1,1,1,1,1,1,1,6,2,1,1,1,8,5,2007,2007,2,1,1,1,3,302.0,2,1,2,3,1,1,3,1012.0,2,0.0,570.0,1582.0,1,3,1,1,1582,0,0,1582,1.0,0.0,2,0,3,1,2,7,1,0,1,1,2007.0,2,3.0,905.0,1,1,1,209,95,0,0,0,0,1,2,1,0,1,2008,3,2,293805
507,1968,20,2,105.0,13693,1,1,1,1,1,1,1,6,2,1,1,1,8,5,2007,2007,2,1,1,1,3,554.0,2,1,2,3,1,2,3,1728.0,4,495.0,195.0,2418.0,1,3,1,1,2464,0,0,2464,1.0,0.0,2,1,4,1,3,9,1,1,6,1,2007.0,2,3.0,650.0,1,1,1,358,78,0,0,0,0,1,2,1,0,8,2008,1,1,398165
508,1969,20,2,104.0,14418,1,1,2,1,1,1,1,6,2,1,1,1,9,5,2007,2007,2,1,1,1,2,480.0,3,1,2,3,1,2,3,1375.0,2,0.0,575.0,1950.0,1,3,1,1,1950,0,0,1950,1.0,0.0,2,0,2,1,3,7,1,1,3,1,2007.0,2,3.0,706.0,1,1,1,156,207,0,0,0,0,1,2,1,0,5,2008,1,1,363475
509,1970,60,2,108.0,13418,1,1,1,1,1,1,1,6,2,1,1,2,9,5,2006,2006,2,1,1,1,2,270.0,2,1,2,3,1,2,3,1420.0,2,0.0,430.0,1850.0,1,3,1,1,1850,898,0,2748,1.0,0.0,2,1,4,1,3,9,1,1,3,3,2006.0,2,3.0,850.0,1,1,1,212,182,0,0,0,0,1,2,1,0,10,2008,1,3,383381
510,1971,60,2,96.0,12539,1,1,1,1,1,1,1,6,3,1,1,2,10,5,2005,2006,2,1,6,7,2,468.0,3,1,2,3,1,2,3,1082.0,2,0.0,538.0,1620.0,1,3,1,1,1632,1158,0,2790,1.0,0.0,2,1,4,1,3,10,1,1,6,3,2005.0,2,4.0,1150.0,1,1,1,30,200,0,0,192,0,1,2,1,0,6,2008,1,1,440306
511,1972,60,2,102.0,12151,1,1,2,1,1,1,1,6,2,1,1,2,9,5,2005,2005,1,1,6,7,2,368.0,2,1,2,3,1,4,3,1249.0,2,0.0,165.0,1414.0,1,3,1,1,1414,917,0,2331,1.0,0.0,2,1,3,1,3,9,1,1,3,3,2005.0,2,3.0,1003.0,1,1,1,192,63,0,0,0,0,1,2,1,0,8,2008,1,1,356005
512,1973,60,2,74.0,8899,1,1,1,1,1,1,1,6,2,1,1,2,8,5,2007,2007,2,1,1,1,3,108.0,3,1,2,2,1,4,3,40.0,2,0.0,908.0,948.0,1,3,1,1,948,1140,0,2088,0.0,0.0,2,1,4,1,2,10,1,1,3,3,2007.0,2,3.0,656.0,1,1,1,100,24,0,0,0,0,1,2,1,0,6,2008,1,1,294548
513,1974,60,2,85.0,10574,1,1,2,1,1,1,1,6,2,1,1,2,8,5,2004,2004,1,1,1,1,3,126.0,2,1,2,3,1,1,3,856.0,2,0.0,292.0,1148.0,1,3,1,1,1170,1162,0,2332,1.0,0.0,2,1,4,1,3,9,1,1,3,3,2004.0,2,3.0,756.0,1,1,1,224,142,0,0,0,0,1,2,1,0,7,2008,1,1,319757
514,1975,20,2,106.0,12720,1,1,1,2,1,1,2,6,2,1,1,1,10,5,2003,2003,2,1,5,5,3,680.0,3,1,2,3,1,2,3,2257.0,2,0.0,278.0,2535.0,1,3,1,1,2470,0,0,2470,2.0,0.0,1,1,1,1,3,7,1,2,3,1,2003.0,2,3.0,789.0,1,1,1,154,65,0,0,216,144,2,2,1,0,2,2008,1,1,367264
515,1976,20,2,92.0,10845,1,1,2,1,1,2,1,6,2,1,1,1,8,5,2003,2004,1,1,1,1,2,504.0,2,1,2,2,1,3,3,1149.0,2,0.0,454.0,1603.0,1,3,1,1,1575,0,0,1575,1.0,0.0,2,0,2,1,2,7,1,1,2,1,2003.0,2,3.0,732.0,1,1,1,216,28,0,0,0,0,1,2,1,0,6,2008,1,1,288578
516,1977,60,2,130.0,16900,1,1,1,1,1,1,1,6,2,1,1,2,8,5,2001,2002,1,1,1,1,2,1110.0,2,1,2,3,1,3,3,1075.0,2,0.0,404.0,1479.0,1,3,1,1,1515,1134,0,2649,1.0,0.0,2,1,4,1,2,10,1,1,2,1,2001.0,2,3.0,746.0,1,1,1,0,60,0,0,0,0,1,2,1,0,1,2008,1,1,361178
517,1978,60,2,112.0,16451,1,1,2,1,1,2,1,6,2,1,1,2,8,5,2003,2003,1,1,1,1,2,221.0,2,1,2,3,1,2,4,0.0,2,0.0,1765.0,1765.0,1,3,1,1,1804,886,0,2690,0.0,0.0,2,1,4,1,2,9,1,1,3,3,2003.0,2,3.0,795.0,1,1,1,268,58,0,0,0,0,1,2,1,0,7,2008,1,1,326162
518,1979,120,2,58.0,10110,1,1,2,1,1,1,1,6,2,1,2,1,9,5,2008,2008,2,1,5,5,2,492.0,3,1,2,2,1,1,3,372.0,2,0.0,1486.0,1858.0,1,3,1,1,1866,0,0,1866,1.0,0.0,2,0,2,1,3,7,1,1,3,1,2008.0,2,3.0,870.0,1,1,1,0,48,0,0,0,0,1,2,1,0,11,2008,3,2,329178
519,1980,120,2,135.0,12304,1,1,4,1,1,2,1,6,2,1,2,1,7,5,2005,2005,1,1,1,1,3,144.0,2,1,2,2,1,1,3,20.0,2,0.0,1347.0,1367.0,1,3,1,1,1367,0,0,1367,0.0,0.0,2,0,2,1,2,6,1,1,3,1,2005.0,3,2.0,484.0,1,1,1,0,33,0,0,0,0,1,2,1,0,6,2008,1,1,206433
520,1981,120,2,89.0,8232,1,1,2,1,1,1,1,6,2,1,2,1,9,5,2007,2008,2,1,5,5,2,714.0,3,1,2,3,1,1,3,1204.0,2,0.0,596.0,1800.0,1,3,1,1,1800,0,0,1800,1.0,0.0,2,0,2,1,3,6,1,1,3,1,2008.0,3,3.0,944.0,1,1,1,210,0,0,0,0,0,1,2,1,0,6,2008,3,2,346817
521,1982,120,2,48.0,6240,1,1,1,1,1,1,1,6,2,1,2,1,8,5,2006,2007,2,1,5,5,2,176.0,2,1,2,2,1,1,3,846.0,2,0.0,496.0,1342.0,1,3,1,1,1342,0,0,1342,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2007.0,2,2.0,550.0,1,1,1,0,35,0,0,0,0,1,2,1,0,6,2008,1,1,233028
522,1983,120,2,48.0,6240,1,1,1,1,1,1,1,6,2,1,2,1,8,5,2006,2007,2,1,5,5,2,196.0,2,1,2,2,1,1,3,24.0,2,0.0,1318.0,1342.0,1,3,1,1,1342,0,0,1342,0.0,0.0,2,0,2,1,2,6,1,1,3,1,2007.0,3,2.0,550.0,1,1,1,0,35,0,0,0,0,1,2,1,0,2,2008,1,1,220829
523,1984,160,2,36.0,2448,1,1,1,1,1,1,1,6,2,1,3,2,7,5,2003,2004,1,1,1,9,3,106.0,2,1,2,2,1,1,4,0.0,2,0.0,764.0,764.0,1,3,1,1,764,862,0,1626,0.0,0.0,2,1,2,1,2,6,1,0,1,3,2003.0,3,2.0,474.0,1,1,1,0,27,0,0,0,0,1,2,1,0,10,2008,1,1,204536
524,1985,120,2,-1.0,3940,1,1,1,1,1,1,1,7,2,1,2,1,7,5,2003,2003,1,1,1,1,2,143.0,2,1,2,2,1,2,3,1073.0,2,0.0,342.0,1415.0,1,3,1,1,1455,0,0,1455,1.0,0.0,2,0,2,1,2,6,1,1,2,1,2003.0,2,3.0,644.0,1,1,1,156,20,0,0,144,0,1,2,1,0,8,2008,1,1,244213
525,1986,120,3,-1.0,3940,1,1,1,1,1,1,1,7,2,1,2,1,7,5,2004,2004,2,1,1,1,2,24.0,2,1,2,2,1,1,3,1087.0,2,0.0,306.0,1393.0,1,3,1,1,1576,0,0,1576,1.0,0.0,2,0,2,1,2,7,1,1,2,1,2004.0,3,3.0,668.0,1,1,1,143,20,0,0,0,0,1,2,1,0,5,2008,1,1,245934
526,1987,20,2,53.0,3710,1,1,1,1,1,1,1,7,2,1,1,1,7,5,2007,2008,1,1,7,9,2,20.0,2,1,2,2,1,2,4,0.0,2,0.0,1146.0,1146.0,1,3,1,1,1246,0,0,1246,0.0,0.0,2,0,2,1,2,5,1,1,3,1,2007.0,2,2.0,428.0,1,1,1,100,24,0,0,0,0,1,2,1,0,3,2008,3,2,204048
527,1988,60,2,80.0,9024,1,1,2,1,1,1,1,2,2,1,1,2,6,5,2004,2004,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,789.0,789.0,1,3,1,1,813,702,0,1515,0.0,0.0,2,1,3,1,2,8,1,1,3,1,2004.0,2,2.0,393.0,1,1,1,0,75,0,0,0,0,1,2,1,0,7,2008,1,1,179585
528,1989,60,2,-1.0,8010,1,1,2,1,1,1,1,2,2,1,1,2,7,5,2002,2003,1,1,1,1,1,0.0,2,1,2,2,1,1,4,0.0,2,0.0,840.0,840.0,1,3,1,1,840,880,0,1720,0.0,0.0,2,1,3,1,2,7,1,1,3,3,2002.0,2,2.0,400.0,1,1,1,138,48,0,0,0,0,1,2,1,0,7,2008,1,1,209404
529,1990,60,2,-1.0,8396,1,1,2,1,1,1,1,2,2,1,1,2,7,5,2003,2003,1,1,1,1,2,196.0,2,1,2,2,1,1,4,0.0,2,0.0,847.0,847.0,1,3,1,1,847,1139,0,1986,0.0,0.0,2,1,4,1,2,9,1,1,3,3,2003.0,2,2.0,434.0,1,1,1,120,48,0,0,0,0,1,2,1,0,5,2008,1,1,236542
530,1991,120,2,55.0,7301,1,1,2,1,1,1,1,6,2,1,2,1,7,6,2007,2008,1,1,1,1,3,176.0,2,1,2,2,1,1,3,876.0,2,0.0,474.0,1350.0,1,3,1,1,1358,0,0,1358,1.0,0.0,2,0,2,1,2,6,1,1,3,1,2008.0,3,2.0,484.0,1,1,1,192,26,0,0,0,0,1,2,1,0,11,2008,3,2,240887
531,1992,60,2,71.0,8220,1,1,2,1,1,1,1,2,2,1,1,2,7,5,2000,2001,1,1,1,1,2,647.0,2,1,2,2,1,4,3,544.0,2,0.0,438.0,982.0,1,3,1,1,1008,884,0,1892,0.0,0.0,2,1,3,1,1,8,1,1,2,1,2000.0,3,2.0,431.0,1,1,1,108,0,0,0,0,0,1,2,1,0,7,2008,1,1,251010
532,1993,60,2,-1.0,7750,1,1,1,1,1,1,1,2,8,1,1,2,7,5,2002,2002,1,1,1,1,5,-1.0,2,1,2,2,1,1,4,0.0,2,0.0,707.0,707.0,1,3,1,1,707,707,0,1414,0.0,0.0,2,1,3,1,2,6,1,1,3,1,2002.0,2,2.0,403.0,1,1,1,100,35,0,0,0,0,1,2,1,0,4,2008,1,1,187229
533,1994,60,2,41.0,12460,1,1,2,1,1,3,1,2,8,1,1,2,7,5,1999,2000,1,1,1,1,1,0.0,2,1,2,2,1,1,3,870.0,2,0.0,167.0,1037.0,1,3,1,1,1037,1285,0,2322,0.0,0.0,2,1,4,1,1,8,1,1,2,3,1999.0,2,2.0,400.0,1,1,1,144,44,0,0,0,0,1,2,1,0,5,2008,1,1,217472
534,1995,60,2,77.0,8390,1,1,2,1,1,1,1,2,2,1,1,2,7,5,1999,1999,1,1,1,1,1,0.0,1,1,2,2,1,1,4,0.0,2,0.0,831.0,831.0,1,3,1,1,873,778,0,1651,0.0,0.0,2,1,3,1,1,7,1,1,2,3,1999.0,2,2.0,450.0,1,1,1,0,103,0,0,0,0,1,2,1,0,5,2008,1,1,179276
535,1996,75,2,84.0,9660,1,1,1,1,1,1,1,8,2,1,1,6,8,5,1997,1997,2,1,3,3,2,1290.0,2,1,2,2,1,1,4,0.0,2,0.0,1173.0,1173.0,1,3,1,1,1182,1017,0,2199,0.0,0.0,2,1,3,1,2,9,1,1,2,1,1997.0,2,2.0,516.0,1,1,1,0,131,0,0,0,0,1,2,1,0,9,2008,1,1,310041
536,1997,60,2,-1.0,11000,1,1,1,1,1,3,1,8,2,1,1,2,9,5,2000,2000,2,1,1,1,2,295.0,2,1,2,3,1,3,4,0.0,2,0.0,1519.0,1519.0,1,3,1,1,1533,639,0,2172,0.0,0.0,2,1,4,1,3,8,1,1,2,3,2000.0,3,3.0,687.0,1,1,1,162,153,0,0,0,0,1,2,1,0,6,2008,1,1,319834
537,1998,20,2,136.0,11675,1,1,2,1,1,1,1,8,2,1,1,1,8,5,1998,1998,1,1,1,1,2,495.0,2,1,2,2,1,4,3,1660.0,2,0.0,322.0,1982.0,1,3,1,1,2006,0,0,2006,1.0,0.0,2,0,2,1,2,5,1,1,2,1,1998.0,2,3.0,938.0,1,1,1,144,33,0,0,0,0,1,2,1,0,7,2008,1,1,308860
538,1999,60,2,97.0,10990,1,1,2,1,1,4,1,8,2,1,1,2,7,5,1996,1997,1,1,1,1,1,0.0,2,1,2,3,1,1,3,851.0,2,0.0,213.0,1064.0,1,3,1,1,1064,1061,0,2125,1.0,0.0,2,1,4,1,2,12,1,2,2,1,1996.0,3,2.0,576.0,1,1,1,168,0,0,0,0,0,1,2,1,0,6,2008,1,1,246452
539,2000,60,2,-1.0,11929,1,1,2,1,1,4,1,8,2,1,1,2,8,7,1995,1995,1,1,1,1,2,466.0,2,1,2,2,1,4,4,0.0,2,0.0,1242.0,1242.0,1,3,1,1,1251,1250,0,2501,0.0,0.0,2,1,4,1,2,9,1,1,2,1,1995.0,3,3.0,751.0,1,1,1,192,87,0,0,0,0,1,2,1,0,6,2008,1,1,321410
540,2001,60,2,91.0,10010,1,1,1,1,1,1,1,8,2,1,1,2,7,5,1993,1994,2,3,1,1,2,320.0,2,1,2,2,1,4,5,228.0,5,852.0,0.0,1080.0,1,3,1,1,1108,1089,0,2197,1.0,0.0,2,1,4,1,2,9,1,1,3,1,1993.0,2,3.0,783.0,1,1,1,385,99,0,0,0,0,1,2,1,0,7,2008,1,1,269258
541,2002,20,2,74.0,13253,1,1,2,1,1,1,1,9,8,1,1,1,7,5,2006,2006,1,1,1,1,2,128.0,2,1,2,3,1,1,3,1096.0,2,0.0,482.0,1578.0,1,2,1,1,1578,0,0,1578,1.0,0.0,2,0,3,1,2,7,1,1,3,1,2006.0,1,3.0,642.0,1,1,1,0,26,0,0,0,0,1,2,1,0,5,2008,1,1,235843
542,2003,60,2,73.0,9801,1,1,1,1,1,1,1,9,2,1,1,2,8,5,2007,2007,1,1,1,1,3,156.0,2,1,2,2,1,4,4,0.0,2,0.0,1341.0,1341.0,1,3,1,1,1341,520,0,1861,0.0,0.0,3,0,3,1,2,7,1,1,3,3,2007.0,3,3.0,851.0,1,1,1,144,60,0,0,0,0,1,2,1,0,7,2008,1,1,280420
543,2004,60,2,80.0,9428,1,1,1,1,1,1,1,9,2,1,1,2,8,5,2007,2008,2,1,1,1,3,310.0,2,1,2,2,1,4,3,729.0,2,0.0,226.0,955.0,1,3,1,1,955,919,0,1874,1.0,0.0,2,1,3,1,2,8,1,1,3,1,2007.0,2,3.0,880.0,1,1,1,168,108,0,0,0,0,1,2,1,0,2,2008,3,2,304581
544,2005,20,2,87.0,10037,1,1,1,1,1,2,1,9,1,1,1,1,8,5,2006,2007,2,1,1,1,5,-1.0,2,1,2,3,1,1,3,666.0,2,0.0,794.0,1460.0,1,3,1,1,1460,0,0,1460,0.0,0.0,2,0,3,1,2,6,1,1,3,1,2006.0,2,2.0,480.0,1,1,1,0,20,0,0,0,0,1,2,1,0,8,2008,1,1,254866
545,2006,20,4,72.0,8640,1,1,1,1,1,1,1,9,2,1,1,1,8,5,2007,2008,1,1,1,1,1,0.0,2,1,2,2,1,1,3,24.0,2,0.0,1339.0,1363.0,1,3,1,1,1372,0,0,1372,0.0,0.0,2,0,3,1,2,6,1,0,1,1,2008.0,3,2.0,588.0,1,1,1,192,113,0,0,0,0,1,2,1,0,7,2008,3,2,213156
546,2007,20,4,85.0,10625,1,1,1,1,1,1,1,9,2,1,1,1,8,5,2007,2007,1,1,1,1,2,292.0,2,1,2,2,1,4,4,0.0,2,0.0,1660.0,1660.0,1,3,1,1,1660,0,0,1660,0.0,0.0,2,0,3,1,2,7,1,1,3,1,2007.0,2,3.0,660.0,1,1,1,133,120,0,0,0,0,1,2,1,0,6,2008,1,1,270048
547,2008,20,4,62.0,7500,1,2,1,1,1,1,1,9,2,1,1,1,7,5,2007,2008,1,1,6,7,3,210.0,2,1,2,2,1,1,3,902.0,2,0.0,316.0,1218.0,1,3,1,1,1218,0,0,1218,1.0,0.0,2,0,2,1,2,6,1,0,1,1,2008.0,2,2.0,462.0,1,1,1,168,168,0,0,0,0,1,2,1,0,4,2008,3,2,232661
548,2009,60,2,68.0,10110,1,1,1,1,1,1,1,10,2,1,1,2,6,5,2003,2003,1,1,1,1,1,0.0,2,1,2,2,1,3,3,80.0,6,555.0,200.0,835.0,1,3,1,1,835,861,0,1696,1.0,0.0,2,1,3,1,2,7,1,0,1,1,2003.0,3,2.0,542.0,1,1,1,143,66,0,0,0,0,1,2,1,0,7,2008,1,1,198837
549,2010,60,2,67.0,12774,1,1,1,1,1,3,1,10,2,1,1,2,7,5,2003,2004,1,1,1,1,2,95.0,2,1,2,2,1,4,4,0.0,2,0.0,835.0,835.0,1,3,1,1,835,828,0,1663,0.0,0.0,2,1,3,1,2,8,1,0,1,1,2003.0,3,2.0,478.0,1,1,1,168,68,0,0,0,0,1,2,1,0,7,2008,1,1,220720
550,2011,20,2,63.0,13072,1,1,1,1,1,1,1,10,9,1,1,1,6,5,2005,2006,1,1,1,1,2,126.0,1,1,2,2,4,1,3,80.0,2,0.0,1095.0,1175.0,1,3,1,1,1175,0,0,1175,1.0,0.0,1,0,3,1,2,6,1,0,1,4,-1.0,4,0.0,0.0,2,2,1,0,90,0,0,0,0,1,2,1,0,6,2008,1,1,111018
551,2012,20,2,81.0,9260,1,1,1,1,1,2,1,10,2,1,1,1,7,5,2007,2007,1,1,1,1,1,0.0,2,1,2,2,1,3,4,0.0,2,0.0,1162.0,1162.0,1,3,1,1,1162,0,0,1162,0.0,0.0,2,0,3,1,2,6,1,0,1,1,2007.0,2,2.0,483.0,1,1,1,0,32,0,0,0,0,1,2,1,0,3,2008,1,1,173206
552,2013,60,2,65.0,8453,1,1,2,1,1,1,1,10,2,1,1,2,6,5,1995,1995,1,1,1,1,2,38.0,2,1,2,2,1,1,3,362.0,2,0.0,392.0,754.0,1,3,1,1,754,855,0,1609,0.0,0.0,2,1,3,1,2,6,1,0,1,1,1995.0,3,2.0,525.0,1,1,1,0,70,0,0,0,0,1,2,1,0,4,2008,1,1,178832
553,2014,60,2,50.0,8480,1,1,2,1,1,1,1,10,2,1,1,2,6,5,1993,1994,1,1,3,3,2,120.0,2,1,2,2,1,1,3,602.0,2,0.0,284.0,886.0,1,3,1,1,886,794,0,1680,0.0,1.0,2,1,3,1,2,7,1,0,1,1,1993.0,3,2.0,474.0,1,1,1,144,96,0,0,0,0,1,2,1,0,10,2008,1,1,195294
554,2015,60,2,43.0,14565,1,1,3,1,1,4,1,10,2,1,1,2,7,5,1994,1995,1,1,1,1,2,145.0,2,1,2,2,1,4,3,537.0,2,0.0,295.0,832.0,1,3,1,1,832,825,0,1657,0.0,0.0,2,1,3,1,2,6,1,0,1,1,1994.0,3,2.0,483.0,1,1,1,144,74,0,0,0,0,1,2,3,2000,11,2008,1,1,218186
555,2016,60,2,65.0,8450,1,1,1,1,1,1,1,10,2,1,1,2,6,5,2001,2001,1,1,1,1,1,0.0,2,1,2,2,1,1,3,472.0,2,0.0,355.0,827.0,1,3,1,1,827,850,0,1677,1.0,0.0,2,1,3,1,2,7,1,0,1,1,2001.0,3,2.0,627.0,1,1,1,0,68,0,0,0,0,1,2,1,0,9,2008,1,1,189905
